"Nombre","Product_Type","Internal_Reference","Sales_Price","Cost","weight"
"MODIP (NIMODIPINA) / TABLETA / 30MG / UNIDAD","Consumable","CONCEPTOS","21.559999465942383","7.0000","0"
"MODURETIC (CLORHIDRATO DE AMILORINA) / TABLETAS/ 5/50MG / UNIDAD","Consumable","CONCEPTOS","34.189998626708984","11.1000","0"
"MONISOBR AGUJA CORTANTE / 5-0 SUTURA /UNIDAD","Consumable","CONCEPTOS","179.6300048828125","58.3200","0"
"MONOBIDE (ISOSORBIDE,MONONITRATO) / TABLETA / 5MG/20MG / UNIDAD","Consumable","CONCEPTOS","104.72000122070312","34.0000","0"
"MONOCRYL 2-0 (3-EMETRIC) 70SM CT-1 / UNIDAD","Consumable","CONCEPTOS","197.1199951171875","64.0000","0"
"MONOCRYL INCOLORAO / 4-0 45 CMS PC-3 16 MM PUNTA PRIMER REVERSO CORTANTE / SOBRE","Consumable","CONCEPTOS","203.27999877929688","66.0000","0"
"MONOCRYL INCOLORO / 5-0 CON AGUJA CORTANTE  PS2 / SOBRE / UNIDAD","Consumable","CONCEPTOS","141.67999267578125","46.0000","0"
"MONONYLON ETHILON 4-0 45CM P-3 / UNIDAD","Consumable","CONCEPTOS","83.16000366210938","27.0000","0"
"MONONYLON ETHILON 4-0 45CM SC-20 / UNIDAD","Consumable","CONCEPTOS","49.130001068115234","15.9500","0"
"MONONYLON ETHILON 5-0 45CM P-3 / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"MONONYLON ETHILON 6-0 45CM P-3 / UNIDAD","Consumable","CONCEPTOS","89.31999969482422","29.0000","0"
"MONONYLON ETHILON 6-0 45CM SC-20 / UNIDAD","Consumable","CONCEPTOS","57.290000915527344","18.6000","0"
"MONOTEST EN PLASMA ","Consumable","LABORATORIOS","280.5","108.7200","0"
"MOPEN PLUS (AMOXCICILINA/ACIDO CLAVULANICO) / 875/125 / TABLETA ","Consumable","CONCEPTOS/RECETAS","394.54998779296875","0.0000","0"
"MORFINA (CLORHIDRATO DE MORFINA) /  AMPOLLA / 10MG/1ML","Consumable","CONCEPTOS","107.80000305175781","35.0000","0"
"MOSAPRIDE (CITRATE DE MOSAPRIDE) / TABLETA / 5MG / UNIDAD","Consumable","CONCEPTOS","9.920000076293945","3.2200","0"
"MOTIDE (CITRATO DE MOSAPRIDE) / TABLETA / 5MG / UNIDAD","Consumable","CONCEPTOS","12.630000114440918","4.1000","0"
"MOTILIUM (DOMPERIDONA) / FRASCO / 1MG/ML /60ML / CC","Consumable","CONCEPTOS","0","162.0000","0"
"MOTILIUM (DOMPERIDONA) / TABLETA  / 10MG / UNIDAD","Consumable","CONCEPTOS","11.520000457763672","3.7400","0"
"MOTRAX 3335 (POLIETINGLICOL) / 17 G / SOBRE","Consumable","CONCEPTOS","51.7400016784668","16.8000","0"
"MOTRIN (IBUPROFENO) / TABLETA / 4OOMG / UNIDAD","Consumable","CONCEPTOS","14.850000381469727","4.8200","0"
"MUCARBOL ADULTO (CARBOCISTEINA) / JARABE / FRASCO / 5G/ 120ML / ","Consumable","CONCEPTOS","159.6999969482422","51.8500","0"
"MUCARBOL PEDRIATRICO (CARBOCISTEINA) / JARABE / FRASCO / 2G/120ML /  ","Consumable","CONCEPTOS","140.0500030517578","45.4700","0"
"MUCOANGIN (CLORHIDRATO DE AMBROXOL) / TABLETA / 20MG / UNIDAD","Consumable","CONCEPTOS","15.399999618530273","5.0000","0"
"MUCOSOLVAN (CLORHIDRATO DE AMBROXOL) / AMPOLLA / 15MG/2ML","Consumable","CONCEPTOS","0","9.6008","0"
"MUCOSOLVAN (MUCOSOLVAN) / TABLETA / 75MG","Consumable","CONCEPTOS","29.56999969482422","9.6000","0"
"MUCOSOLVAN COMPUESTO (CLORHIDRATO DE AMBROXOL,CLORHIDRATO DE CLENBUTEROL)  / 150MG/100MG / 120ML / CC  ","Consumable","CONCEPTOS","3.3299999237060547","1.0800","0"
"MUCOSOLVAN COMPUESTO (CLORHIDRATO DE AMBROXOL,CLORHIDRATO DE CLENBUTEROL)  / 150MG/100MG / 120ML / FRASCO  ","Consumable","CONCEPTOS","398.54998779296875","129.4000","0"
"MUCOSOLVAN SIMPLE (CLORHIDRATO DE AMBROXOL) / FRASCO / 150MG/120ML ","Consumable","CONCEPTOS","280.739990234375","91.1500","0"
"MULETAS DE ALUMINIO / PAR","Consumable","CONCEPTOS","456","270.0000","0"
"MULETAS DE MADERA / PAR ","Consumable","CONCEPTOS","810","195.0000","0"
"MULTIBIOTICOS / SOBRE / 0.25 / 10 ML ","Consumable","CONCEPTOS","44.689998626708984","14.5100","0"
"MULTIFLORA (PROBIOTICOS) / SOBRES / 1G / UNIDAD","Consumable","CONCEPTOS","66.19000244140625","21.4900","0"
"MUÑECA AP Y LATERAL","Consumable","RADIOLOGIA","185","106.5900","0"
"MUSCORIL (TIOCOLCHICOSIDO)  / AMPOLLA / 4MG/2ML","Consumable","CONCEPTOS","84.62999725341797","28.2093","0"
"MUSCORIL (TIOCOLCHICOSIDO) / CAPSULA /  8MG / UNIDAD","Consumable","CONCEPTOS","41.27000045776367","13.4000","0"
"MUVETT (TRIMEBUTINA MALEATO) / AMPOLLA / 50 MG/5ML","Consumable","CONCEPTOS","195.91879272460938","63.6100","0"
"MUVETT/ TABLETA / 300MG / UNIDAD","Consumable","CONCEPTOS","42.06999969482422","13.6600","0"
"MYCOBACTERIUM TUBERCULOSIS (PCR-RT) LIQUIDOS ","Consumable","LABORATORIOS","0","692.8295","0"
"MYCOPLASMA PNEUMONIAE IGG","Consumable","LABORATORIOS","0","108.7209","0"
"MYCOPLASMA PNEUMONIAE IGM","Consumable","LABORATORIOS","0","108.7209","0"
"NAFAZOLIN (NAFAZOLINA) / FRASCO / 0.05 % / 15ML","Consumable","CONCEPTOS","0","15.1512","0"
"NAKOM (LEVODOPA,CARBIDOPA) / 200MG/150MG / TABLETA","Consumable","CONCEPTOS","26.899999618530273","11.2100","0"
"NAKURA (CELECOXIB) / 400MG / CAPSULA","Consumable","CONCEPTOS","50.66999816894531","16.4500","0"
"NALOXONA (HIDROCLORURO E NALOXONA) / AMPOLLA / 0.4MG","Consumable","CONCEPTOS","36.959999084472656","12.0000","0"
"NAPHACEL OFTENO (CLORHIDRATO DE NAFAZOLINA) / FRASCO / 1MG/5MG /ML / 15 ML","Consumable","CONCEPTOS","274.5799865722656","89.1500","0"
"NAPROXENO (NAPROXENO SODICO) / TABLETA / 550GM  / UNIDAD","Consumable","CONCEPTOS","10.010000228881836","3.2500","0"
"NATRILIX SR (INDAPAMIDA) / TABLETA / 1.5MG / UNIDAD","Consumable","CONCEPTOS","20.850000381469727","6.7700","0"
"NAUSEOL (DIMENHIDRINATO) / AMPOLLA / 50MG/ML","Consumable","CONCEPTOS","0","13.0000","0"
"NAUSEOL (DIMENHIDRINATO) / SUPOSITORIO / 25MG","Consumable","CONCEPTOS","0","7.0000","0"
"NAUSEOL (DIMENHIDRINATO) / TABLETA / 50MG / UNIDAD","Consumable","CONCEPTOS","6.46999979019165","2.1000","0"
"NAZOLIN (OXIMETAZOLINA,CLORURO DE BENZALCONIO) / FRASCO / 0.50MG/0.20MG / 0.05 % /15 ML","Consumable","CONCEPTOS","46.970001220703125","15.2500","0"
"NAZONEX (MOMETAZONA,FUROATO) / FRASCO / INHALADO /50MCG","Consumable","CONCEPTOS","1300.0999755859375","422.1100","0"
"NEBILET (NEBIVOLOL CLORHIDRATO) / TABLETA / 5MG / UNIDAD","Consumable","CONCEPTOS","39.70000076293945","12.8900","0"
"NEBILET PLUS (NEBIVOLOL CLORHIDRATO,HIDROCLORORTIAZIDA) / TABLETA / 5MG/12.5MG / UNIDAD","Consumable","CONCEPTOS","40.099998474121094","13.0200","0"
"NEBILET PLUS (NEBIVOLOL CLORHIDRATO,HIDROCLORORTIAZIDA) / TABLETA / 5MG/25MG / UNIDAD","Consumable","CONCEPTOS","42.810001373291016","13.9000","0"
"NEBULIZADOR CON BOQUILLA / PIPETA / UNIDAD","Consumable","CONCEPTOS","0","45.0000","0"
"NEO- MELUBRINA (METAMIZOL SODICO) / 250MG/5ML / FRASCO 100 ML","Consumable","CONCEPTOS","218.05999755859375","70.8000","0"
"NEOBOL CREMA (NEOMICINA SULFATO,CLOSTEBOL ACETATO) / 500MG/500MG / 30 G / TUBO","Consumable","CONCEPTOS/RECETAS","157.3000030517578","83.4000","0"
"NEOBOL SPRAY (NEOMICINA SULFATO,CLOSTEBOL ACETATO) / FRASCO / 150MG/150MG / 30 ML / ","Consumable","CONCEPTOS/RECETAS","176.3000030517578","86.8400","0"
"NEOGAIVAL (ESZOPICLONA) / TABLETA / 2MG / UNIDAD","Consumable","CONCEPTOS","32.83000183105469","10.6600","0"
"NEOGAIVAL(ESZOPICLONA) 3 MG / TABLETA","Consumable","CONCEPTOS","32.77000045776367","10.6400","0"
"NEO-MELUBRINA (METAMIZOL SODICO) / AMPOLLA / 1G/ML","Consumable","CONCEPTOS","41.58000183105469","13.5000","0"
"NEO-MELUBRINA (METAMIZOL SODICO) / SUPOSITORIO / 300MG / UNIDAD","Consumable","CONCEPTOS","22.479999542236328","7.3000","0"
"NEO-MELUBRINA (METAMIZOL SODICO) / TABLETA / 500MG / UNIDAD","Consumable","CONCEPTOS","5.539999961853027","1.8000","0"
"NEOSTIGMINA (NEOSTIGMINA) / AMPOLLA / 0.5MG/ML / 1ML","Consumable","CONCEPTOS","0","18.0000","0"
"NEUMONIL (BENZOCAINA, CLORURO DE DECUALINIO) / 10MG/ 0.25MG / TABLETA","Consumable","CONCEPTOS","6.340000152587891","2.0600","0"
"NEUPAX (FLUOXETINA) / TABLETAS / 20MG / UNIDAD","Consumable","CONCEPTOS","47.68000030517578","15.4800","0"
"NEUROBION (VITAMINAS) / AMPOLLA / 25,000 UI","Consumable","CONCEPTOS/RECETAS","201.60000610351562","84.9000","0"
"NEURONAL(PREGABALINA) / TABLETA / 150MG / UNIDAD","Consumable","CONCEPTOS","92.4000015258789","30.0000","0"
"NEURONAL(PREGABALINA) / TABLETA / 75MG / UNIDAD","Consumable","CONCEPTOS","76.8499984741211","24.9500","0"
"NEURONTIN (GABAPENTINA) / TABLETA / 300MG / UNIDAD","Consumable","CONCEPTOS","42.720001220703125","13.8700","0"
"NEURONTIN (GABAPENTINA) / TABLETA / 400MG /  UNIDAD","Consumable","CONCEPTOS","50.04999923706055","16.2500","0"
"NEURONTIN (GABAPENTINA) / TABLETA / 600MG / UNIDAD","Consumable","CONCEPTOS","65.8499984741211","21.3800","0"
"NEUROTROPAS (VITAMINAS B1,B6,B12) / AMPOLLA / 25,000 UI","Consumable","CONCEPTOS/RECETAS","38.5","12.5000","0"
"NEUTRAGEL (HIDROXIDO DE MAGNESIO, HIDROXIDO DE ALUMINIO) / SUSPENSIÓN / FRASCO / 0.60MG/0.660MG / 360 ML / CC","Consumable","CONCEPTOS","0","54.0000","0"
"NEXIUM (ESOMEPRAZOL) /  TABLETA / 20MG / UNIDAD","Consumable","CONCEPTOS","49.70000076293945","54.2500","0"
"NEXIUM (ESOMEPRAZOL) /  TABLETA / 40MG / UNIDAD","Consumable","CONCEPTOS","84","69.7700","0"
"NEXIUM (ESOMEPRAZOL) /  VIAL / 40MG","Consumable","CONCEPTOS","300","189.0200","0"
"NEXIUM (ESOMEPRAZOL) SOBRE / 10MG / UNIDAD","Consumable","CONCEPTOS","62.83000183105469","20.4000","0"
"NIFEDI-DENK LP (NIFEDIPINO) / 20MG / TABLETA","Consumable","CONCEPTOS","26.149999618530273","8.4900","0"
"NIMOTOP  (NIMODIPINO) / FRASCO / 10MG/50ML ","Consumable","CONCEPTOS","669.5999755859375","508.9100","0"
"NIMOTOP (NIMODIPINO) / TBLETA / 30MG  / UNIDAD","Consumable","CONCEPTOS","22.049999237060547","7.1600","0"
"NISTATINA (NISTATINA) / CREMA / TUBO / 100,000 UI / 30 G","Consumable","CONCEPTOS","251.94000244140625","81.8000","0"
"NISTATINA(NISTATINA) / FRASCO /100,000 UI","Consumable","CONCEPTOS","108.11000061035156","35.1000","0"
"NITAXOZANIDA (NITAXOZANIDA) / FRASCO / 100MG /5ML","Consumable","CONCEPTOS","250.7100067138672","81.4000","0"
"NITAXOZANIDA (NITAXOZANIDA) / TABLETA / 500MG / UNIDAD","Consumable","CONCEPTOS","45.029998779296875","14.6200","0"
"NITRODERMS TTS (NITROGLICERINA) / SOBRE / 10MG / UNIDAD","Consumable","CONCEPTOS","162.32000732421875","52.7000","0"
"NITRODERMS TTS (NITROGLICERINA) / SOBRE / 5 MG / UNIDAD","Consumable","CONCEPTOS","112.4800033569336","36.5200","0"
"NITROGENO DE UREA","Consumable","LABORATORIOS","93.5","36.2400","0"
"NITROGENO DE UREA EN ORINA DE 24 HORAS","Consumable","LABORATORIOS","0","49.0310","0"
"NITROGLICERINA (NITROGLICERINA) / FRASCO / 50MG/10ML","Consumable","OUT","1078","350.0000","0"
"NIVELES ACIDO VALPROICO","Consumable","LABORATORIOS","0","","0"
"NIVELES DE ANFETAMINAS","Consumable","LABORATORIOS","0","","0"
"NIVELES DE ARSÉNICO ","Consumable","LABORATORIOS","0","","0"
"NIVELES DE BENZODIACEPINAS","Consumable","LABORATORIOS","0","","0"
"NIVELES DE MERCURIO","Consumable","LABORATORIOS","0","","0"
"NIVELES DE VANCOMICINA ","Consumable","LABORATORIOS","0","","0"
"NIZORAL (KETOCONAZOL) / OVULOS / 200MG / UNIDAD","Consumable","CONCEPTOS","52.11000061035156","16.9200","0"
"NOCPIDEM (ZOLPIDEM) / 10 MG / TABLETAS","Consumable","CONCEPTOS","37.66999816894531","12.2300","0"
"NODESCROM (BROMURO DE VENCURONIO)  / AMPOLLA / 4MG","Consumable","CONCEPTOS","147.83999633789062","48.0000","0"
"NODIK (NITAXOZANIDA) / SUSPENION  / FRASCO  100MG/60ML","Consumable","CONCEPTOS","296.45001220703125","96.2500","0"
"NODIK (NITAXOZANIDA) / TABLETA / 500MG / UNIDAD","Consumable","CONCEPTOS","50.70000076293945","16.4600","0"
"NOOTROPIL (PIRACETAM) /AMPOLLA / 200MG/ML / 5ML","Consumable","CONCEPTOS","0","9.6008","0"
"NOR CREZIN (ZINC,ELEMENTAL) / 10MG /120ML / CC","Consumable","CONCEPTOS","1.690000057220459","0.5500","0"
"NOR CREZIN (ZINC,ELEMENTAL) / 10MG /120ML / FRASCO","Consumable","CONCEPTOS","203.27999877929688","66.0000","0"
"NOR CREZIN (ZINC,ELEMENTAL) / 10MG /240ML /  CC","Consumable","CONCEPTOS","1.0800000429153442","0.3500","0"
"NOR CREZIN (ZINC,ELEMENTAL) / 10MG /240ML /  FRASCO ","Consumable","CONCEPTOS","258.7200012207031","84.0000","0"
"NOREPINEFRINA (NOREPINEFRINA) / AMPOLLA / 4MG/4ML","Consumable","CONCEPTOS","120","49.9000","0"
"NORFLEX (CITRATO DE ORFENADRINA) / TABLETA / 100MG / UNIDAD","Consumable","CONCEPTOS","16.479999542236328","5.3500","0"
"NOROVIRUS","Consumable","LABORATORIOS","0","","0"
"NORVASC (AMLODIPINO) / TABLETA / 10MG / UNIDAD","Consumable","CONCEPTOS","88.69999694824219","28.8000","0"
"NORVASC (AMLODIPINO) / TABLETA / 5MG  / UNIDAD","Consumable","CONCEPTOS","64.68000030517578","21.0000","0"
"NÚCLEO C.M.P FORTE (CITIDIN,MONOFOSFATO DISODICO,URIDIN,TRIFOSFATO TRISODICO) / AMPOLLA 5MG/10MG/5MG/6MG ","Consumable","CONCEPTOS","0","41.2016","0"
"NÚCLEO C.M.P FORTE (CITIDIN,MONOFOSFATO DISODICO,URIDIN,TRIFOSFATO TRISODICO) / CAPSULA / 5MG/10MG/5MG/3MG ","Consumable","CONCEPTOS","0","4.1008","0"
"NULYTELY (POLLIETILENGLICOL / ELECTROLITO) / SOBRE / 109.6 GM / UNIDAD","Consumable","CONCEPTOS","612.9199829101562","199.0000","0"
"NUTRAMIGEN / LECHE / LATA / 375 GRAMOS / UNIDAD","Consumable","CONCEPTOS","443.5199890136719","144.0000","0"
"NUTRICION PARENTERAL / ADULTOS / INTRACARE / 48574","Consumable","CONCEPTOS","3306.070068359375","1238.9000","0"
"NUTRICION PARENTERAL / ADULTOS / INTRACARE / 48577","Consumable","CONCEPTOS","2479.97998046875","1476.1800","0"
"NUTRICION PARENTERAL / ADULTOS / INTRACARE / 48578","Consumable","CONCEPTOS","2458.340087890625","1238.9000","0"
"NUTRICION PARENTERAL / ADULTOS / INTRACARE / 48579","Consumable","CONCEPTOS","2479.97998046875","1454.1700","0"
"NUTRICION PARENTERAL / ADULTOS / INTRACARE / 48586","Consumable","CONCEPTOS","2890.550048828125","1376.4500","0"
"NUTRICION PARENTERAL / ADULTOS / INTRACARE / 48589","Consumable","CONCEPTOS","3094.89990234375","1473.7600","0"
"NUTRICION PARENTERAL / ADULTOS / INTRACARE / 48620","Consumable","CONCEPTOS","2312.43994140625","1238.9000","0"
"NUTRICION PARENTERAL / ADUTOS / INTRACARE / 48575","Consumable","CONCEPTOS","2080.8798828125","1238.9000","0"
"NUTRILON LECHE / LATA / 400G / UNIDAD","Consumable","CONCEPTOS","303.5299987792969","98.5500","0"
"NYLON NEGRO / UNIDAD","Consumable","MATERIAL DE COSTRUCCION","0","0.0000","0"
"NYONAL (HIDROCLORURO DE EPERISONA) TABLETA / 50MG / UNIDAD","Consumable","CONCEPTOS","37.27000045776367","12.1000","0"
"ODDENT GEL GINGIVAL (ÁCIDO HIALURÓNICO) / 20 ML / TUBO","Consumable","CONCEPTOS","361.0799865722656","150.4500","0"
"OFLOXACINA (OFLOXACINA) /  TABLETA / 400MG / UNIDAD","Consumable","CONCEPTOS","130.1300048828125","42.2500","0"
"OFLOXACINA (OFLOXACINA) /  VIAL / 40MG/1ML","Consumable","CONCEPTOS","215.60000610351562","70.0000","0"
"OFTIZOLAMIDA (ACETAZOLAMIDA) / TABLETA / 250 MG  / UNIDAD","Consumable","CONCEPTOS","15.399999618530273","5.0000","0"
"OGASTRO (LANZOPRAZOL) / TABLETA / 15MG  / UNIDAD","Consumable","CONCEPTOS","76.11000061035156","24.7100","0"
"OGASTRO (LANZOPRAZOL) / TABLETA / 30MG / UNIDAD","Consumable","CONCEPTOS","126.22000122070312","40.9800","0"
"OJO, CUERPO EXTAÑO","Consumable","RADIOLOGIA","235","85.2700","0"
"OMEPRAZOL (OMEEPRAZOL) / CAPSULA / 20MG ","Consumable","CONCEPTOS","28.799999237060547","9.8992","0"
"OMEPRAZOL (OMEEPRAZOL) / VIAL / 40MG ","Consumable","CONCEPTOS","200.1999969482422","65.0000","0"
"ONDANSETRON (ONDASETRO) / AMPOLLA / 8MG/4ML","Consumable","CONCEPTOS","0","0.0000","0"
"OPTICHAMBER (CAMARA DE INHALACION) / UNIDAD","Consumable","CONCEPTOS","0","184.0000","0"
"OPTIRAY 320 (MEDIO DE CONTRASTE) 50 ML / COLOR ROJO","Consumable","CONCEPTOS","582.1199951171875","189.0000","0"
"ORFENAL(ORFENADRINA) 100MG /TABLETA","Consumable","CONCEPTOS","0","2.3900","0"
"ORINA COMPLETA","Consumable","LABORATORIOS","59.5","27.7132","0"
"OTO ENI (CIPROFLOXACINA,HIDROCORTISONA,LIDOCAINA) /  FRASCO / 2MG/10MG/10MG / 10 ML","Consumable","CONCEPTOS","325.55999755859375","105.7000","0"
"OXA FORTE (DICLOFENACO POTASICO,CODEINA) / TABLETA / 75MG ","Consumable","CONCEPTOS","19.034400939941406","6.1800","0"
"OXA UNO (DICLOFENACO POTASICO) TABLETA / 150MG / UNIDAD","Consumable","CONCEPTOS","14.350000381469727","4.6600","0"
"OXACILINA (OXACILINA) VIAL / 1G","Consumable","CONCEPTOS","0","105.0000","0"
"OXICODONA (OXICODON) / TABLETA / 5MG / UNIDAD","Consumable","CONCEPTOS","99.4800033569336","32.3000","0"
"OXIGENO POR CICLO DE NEBULIZACION ","Consumable","USOS Y SERVICIOS","29.844900131225586","9.6900","0"
"OXITOPISA  (OXITOCINA) / AMPOLLA / 5 UI/1ML","Consumable","CONCEPTOS","46.20000076293945","15.0000","0"
"OXYKON PLUS (OXICODONA, ACETAMINOFEN) / TABLETA /10MG/325MG / UNIDAD","Consumable","CONCEPTOS","28.709999084472656","9.3200","0"
"PACHA / 2 ONZAS / UNIDAD","Consumable","CONCEPTOS","43.119998931884766","14.0000","0"
"PACHA ADVENT / 8 ONZAS / UNIDAD","Consumable","CONCEPTOS","147.83999633789062","48.0000","0"
"PACHA GERBER / 4 ONZAS / UNIDAD","Consumable","CONCEPTOS","67.76000213623047","22.0000","0"
"PACIFEN (BROMAZEPAM) / TABLETA / 3MG / UNIDAD","Consumable","CONCEPTOS","15.399999618530273","5.0000","0"
"PALA CON CABO","Consumable","MATERIALES DE COSTRUCCION","185","100.1900","0"
"PALEXIS (TAPENTADOL) / 50 MG / TABLETA / UNIDAD","Consumable","CONCEPTOS","6.099999904632568","1.9800","0"
"PAMIDOL ()MEDIO DE CONRASTE) / FRASCO / 300MG/ML","Consumable","CONCEPTOS","474.32000732421875","154.0000","0"
"PAN CON HUEVO PARA PERSONAL / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","6","0.0000","0"
"PAN CON POLLO PARA PERSONAL / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","13","0.0000","0"
"PAN DE RODAJA / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","1","0.0000","0"
"PANADOL ULTRA (ACETAMINOFEN, CODEINA) / TABLETAS","Consumable","CONCEPTOS","3.880000114440918","1.2600","0"
"PANCLASA (FLOROGLUCINOL,TRIMETILFLOROGLUCINOL) / AMPOLLA / 40.0MG/0.04MG ","Consumable","CONCEPTOS","129.36000061035156","42.0000","0"
"PANCLASA (FLOROGLUCINOL,TRIMETILFLOROGLUCINOL) / CÁPSULAS / 80MG/80MG / UNIDAD","Consumable","CONCEPTOS","12.8100004196167","4.1600","0"
"PANEL AUTOINMUNE (GASTRO-5) ","Consumable","LABORATORIOS","0","","0"
"PANEL DE CRECIMIENTO INSULÍNICO (IGF1+BP3)","Consumable","LABORATORIOS","0","","0"
"PANEL DE DROGAS DOPING 10 PARÁMETROS","Consumable","LABORATORIOS","509.29998779296875","197.4000","0"
"PANEL DE DROGAS DOPING 10 PARÁMETROS EN ORINA","Consumable","LABORATORIOS","660","255.8100","0"
"PANEL DE INTOLERANCIA A ALIMENTOS","Consumable","LABORATORIOS","0","","0"
"PANEL DE MENINGITIS ","Consumable","LABORATORIOS","0","","0"
"PANEL DE MENINGITIS BACTERIANO  ","Consumable","LABORATORIOS","0","0.0000","0"
"PANEL DE PARÁSITOS","Consumable","LABORATORIOS","0","","0"
"PANEL DE PARÁSITOS (AG. GIARDIA / HYSTOLITICA / CRIPTOSPORIDIUM)","Consumable","LABORATORIOS","0","0.0000","0"
"PANEL VIRAL (ROTAVIRUS / ADENOVIRUS / NOROVIRUS / ASTROVIRUS)","Consumable","LABORATORIOS","0","0.0000","0"
"PANINIS / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","15","0.0000","0"
"PANQUEQUE PARA PERSONAL / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","10","0.0000","0"
"PANTECTA (PANTOPRAZOL) / TABLETA / 40MG / UNIDAD","Consumable","CONCEPTOS","107.80000305175781","35.0000","0"
"PANTECTA (PANTOPRAZOL) / VIAL / 40MG","Consumable","CONCEPTOS","754.5999755859375","245.0000","0"
"PAÑAL ADULTO / UNIDAD","Consumable","CONCEPTOS","9.239999771118164","3.0000","0"
"PAÑAL PREDOBLADO DE ADULTO / UNIDAD","Consumable","CONCEPTOS","25.5","8.5000","0"
"PAÑALES HUGGIES / TALLA / GRANDE / UNIDAD","Consumable","CONCEPTOS","0","2.0000","0"
"PAÑALES HUGGIES / TALLA / MEDIANA / UNIDAD","Consumable","CONCEPTOS","0","2.0000","0"
"PAÑALES HUGGIES / TALLA / PEQUENA / UNIDAD","Consumable","CONCEPTOS","0","2.0000","0"
"PAÑALES HUGGIES / TALLA / XGRANDE / UNIDAD","Consumable","CONCEPTOS","0","2.0000","0"
"PAÑALES HUGGIES / TALLA / XXGRANDE / UNIDAD","Consumable","CONCEPTOS","0","2.0000","0"
"PAÑALES PREMATUROS / UNIDAD","Consumable","CONCEPTOS","0","2.0000","0"
"PAÑUELO MANZANA / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","10","0.0000","0"
"PAPALINAS / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","5","0.0000","0"
"PAPANICOLAU (FROTE CERVICO VAGINAL)","Consumable","CONCEPTOS","0","0.0000","0"
"PAPANICOLAU (LIQUIDOS)","Consumable","CONCEPTOS","0","0.0000","0"
"PAPERAS IGG","Consumable","LABORATORIOS","0","","0"
"PAPERAS IGM","Consumable","LABORATORIOS","0","32.9457","0"
"PAPILOMA VIRUS PCR ","Consumable","LABORATORIOS","0","","0"
"PAQUETE DE ROPA PARA ARTROSCOPIA / UNIDAD","Consumable","CONCEPTOS","531","380.0000","0"
"PAR DE GUANTES DE CUERO Y LONA / UNIDAD","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"PARACETAMOL MK (PARACETAMOL) / TABLETA / 750MG / UNIDAD","Consumable","CONCEPTOS","5.389999866485596","1.7500","0"
"PARACONICA(PARACETAMOL) / 10MG/ML  / 100ML / FRASCO","Consumable","CONCEPTOS","175.1999969482422","139.5300","0"
"PARAL DE MADERA 3" X 3" POR 8 PIES","Consumable","MATERIAL DE COSTRUCCION","0","0.0000","0"
"PARATHORMONA (PTH)","Consumable","LABORATORIOS","0","","0"
"PARCHE VERSATIS (LIDOCAINA) / SOBRE / UNIDAD","Consumable","CONCEPTOS","127.66999816894531","41.4500","0"
"PARRILLA COSTAL","Consumable","RADIOLOGIA","234","100.1900","0"
"PASIFLORA COMPUESTA (VALERIANA) / CAPSULAS / UNIDAD","Consumable","CONCEPTOS","5.699999809265137","1.8500","0"
"PASTA LASSAR (OXIDO DE ZINC,ALMIDON DE MAIZ,LANOLINA) / TARRO / 120GM GRAMOS / ","Consumable","CONCEPTOS","98.55999755859375","32.0000","0"
"PASTEL DE MANZANA / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","9","0.0000","0"
"PCO2520X : "POLYESTER 10"""" X 8""""""" NUEVO","Consumable","CONCEPTOS","0","3204.6512","0"
"PCR CUANTIFICADA (PROTEÍNA C REACTIVA NO LATEX)","Consumable","LABORATORIOS","0","","0"
"PCR ULTRASENSIBLE CUANTIFICADA","Consumable","LABORATORIOS","0","","0"
"PEDIALYTE (SUERO DE REHIDRATACION ORAL) / FRASCO ","Consumable","CONCEPTOS","73.61000061035156","23.9000","0"
"PEG SOLV PVC 3.79 LT-1 GL","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"PEINE PARA ADULTO / UNIDAD","Consumable","CONCEPTOS","14.850000381469727","4.8200","0"
"PEINE PEDIATRICO / UNIDAD","Consumable","CONCEPTOS","12.170000076293945","3.9500","0"
"PELVIMETRIA RADIOGRAFICA","Consumable","RADIOLOGIA","223.52000427246094","91.6700","0"
"PELVIS AP","Consumable","RADIOLOGIA","205","78.8800","0"
"PELVIS COMPLETA ","Consumable","RADIOLOGIA","244","102.3300","0"
"PENI BENZA (PENICILINA BENZATINICA) / VIAL / 1.200,000 UI","Consumable","CONCEPTOS","84","31.2016","0"
"PENICILINA CRISTALINA (PENICILINA SODICA) / VIAL / 1,000,0000 UI","Consumable","CONCEPTOS","13.39799976348877","4.3500","0"
