"Producto","PrecioUnitario","pricelistName","ExternalID","PricelistItemsApplyOn","PricelistItemsComputePrice","PricelistItemsBasedOn","CodigoAlternativo"
"GASTROFLUX (DONPERIDONA)1MG/ML / 100ML / CC","6.050000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GASTROFLUX (DONPERIDONA)1MG/ML / 100ML / CC","5.060000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GASTROFLUX (DONPERIDONA)1MG/ML / 100ML / CC","5.560000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GASTROFLUX (DONPERIDONA)1MG/ML / 100ML / CC","6.050000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GASTROFLUX (DONPERIDONA)1MG/ML / 100ML / CC","6.050000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GASTROFLUX (DONPERIDONA)1MG/ML / 100ML / CC","6.050000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GASTROFLUX (DONPERIDONA)1MG/ML / 100ML / FRASCO","604.600000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GASTROFLUX (DONPERIDONA)1MG/ML / 100ML / FRASCO","604.600000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GASTROFLUX (DONPERIDONA)1MG/ML / 100ML / FRASCO","604.600000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GASTROFLUX (DONPERIDONA)1MG/ML / 100ML / FRASCO","555.520000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GASTROFLUX (DONPERIDONA)1MG/ML / 100ML / FRASCO","506.450000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GASTROFLUX (DONPERIDONA)1MG/ML / 100ML / FRASCO","604.600000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GATORADE / UNIDAD","20.020000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS/CAFETERIA"
"GATORADE / UNIDAD","16.770000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS/CAFETERIA"
"GATORADE / UNIDAD","18.400000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS/CAFETERIA"
"GATORADE / UNIDAD","20.020000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS/CAFETERIA"
"GATORADE / UNIDAD","20.020000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS/CAFETERIA"
"GATORADE / UNIDAD","20.020000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS/CAFETERIA"
"GELATEIN (GELATINA) / TARRO NARANJA / 4 OZ.","126.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELATEIN (GELATINA) / TARRO NARANJA / 4 OZ.","126.000000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELATEIN (GELATINA) / TARRO NARANJA / 4 OZ.","126.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELATEIN (GELATINA) / TARRO NARANJA / 4 OZ.","126.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELATEIN (GELATINA) / TARRO NARANJA / 4 OZ.","126.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELATEIN (GELATINA) / TARRO NARANJA / 4 OZ.","126.000000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELATINA / UNIDAD","5.000000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS/CAFETERIA"
"GELATINA / UNIDAD","5.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS/CAFETERIA"
"GELATINA / UNIDAD","5.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS/CAFETERIA"
"GELATINA / UNIDAD","5.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS/CAFETERIA"
"GELATINA / UNIDAD","5.000000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS/CAFETERIA"
"GELATINA / UNIDAD","5.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS/CAFETERIA"
"GELFOM 10 X 12 / UNIDAD","609.840000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELFOM 10 X 12 / UNIDAD","609.840000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELFOM 10 X 12 / UNIDAD","609.840000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELFOM 10 X 12 / UNIDAD","560.340000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELFOM 10 X 12 / UNIDAD","510.840000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELFOM 10 X 12 / UNIDAD","609.840000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELFOM 5 X 8 / UNIDAD","314.160000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELFOM 5 X 8 / UNIDAD","263.160000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELFOM 5 X 8 / UNIDAD","288.660000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELFOM 5 X 8 / UNIDAD","314.160000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELFOM 5 X 8 / UNIDAD","314.160000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GELFOM 5 X 8 / UNIDAD","314.160000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMICINA ( GENTAMICINA ) / AMPOLLA / 160 MG","98.190000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMICINA ( GENTAMICINA ) / AMPOLLA / 160 MG","98.190000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMICINA ( GENTAMICINA ) / AMPOLLA / 160 MG","98.190000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMICINA ( GENTAMICINA ) / AMPOLLA / 160 MG","90.220000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMICINA ( GENTAMICINA ) / AMPOLLA / 160 MG","82.250000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMICINA ( GENTAMICINA ) / AMPOLLA / 160 MG","98.190000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMICINA (GENTAMICINA ) / AMPOLLA /  80 MG /2ML","92.400000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMICINA (GENTAMICINA ) / AMPOLLA /  80 MG /2ML","77.400000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMICINA (GENTAMICINA ) / AMPOLLA /  80 MG /2ML","84.900000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMICINA (GENTAMICINA ) / AMPOLLA /  80 MG /2ML","92.400000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMICINA (GENTAMICINA ) / AMPOLLA /  80 MG /2ML","92.400000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMICINA (GENTAMICINA ) / AMPOLLA /  80 MG /2ML","92.400000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMINA (GENTAMICINA ) /  TUBO / 0,1% - 20G ","172.480000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMINA (GENTAMICINA ) /  TUBO / 0,1% - 20G ","172.480000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMINA (GENTAMICINA ) /  TUBO / 0,1% - 20G ","172.480000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMINA (GENTAMICINA ) /  TUBO / 0,1% - 20G ","158.480000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMINA (GENTAMICINA ) /  TUBO / 0,1% - 20G ","144.480000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GENTAMINA (GENTAMICINA ) /  TUBO / 0,1% - 20G ","172.480000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON  ( ZIPRASIDONA ) / VIAL / 20 MG/ML","640.610000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON  ( ZIPRASIDONA ) / VIAL / 20 MG/ML","536.610000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON  ( ZIPRASIDONA ) / VIAL / 20 MG/ML","588.610000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON  ( ZIPRASIDONA ) / VIAL / 20 MG/ML","640.610000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON  ( ZIPRASIDONA ) / VIAL / 20 MG/ML","640.610000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON  ( ZIPRASIDONA ) / VIAL / 20 MG/ML","640.610000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON ( ZIPRASIDONA ) / CAPSULAS / 40 MG / UNIDAD","109.830000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON ( ZIPRASIDONA ) / CAPSULAS / 40 MG / UNIDAD","109.830000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON ( ZIPRASIDONA ) / CAPSULAS / 40 MG / UNIDAD","109.830000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON ( ZIPRASIDONA ) / CAPSULAS / 40 MG / UNIDAD","100.920000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON ( ZIPRASIDONA ) / CAPSULAS / 40 MG / UNIDAD","92.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON ( ZIPRASIDONA ) / CAPSULAS / 40 MG / UNIDAD","109.830000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON ( ZIRPASIDONA ) / CAPSUALA / 60 MG / UNIDAD","120.830000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON ( ZIRPASIDONA ) / CAPSUALA / 60 MG / UNIDAD","101.210000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON ( ZIRPASIDONA ) / CAPSUALA / 60 MG / UNIDAD","111.020000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON ( ZIRPASIDONA ) / CAPSUALA / 60 MG / UNIDAD","120.830000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON ( ZIRPASIDONA ) / CAPSUALA / 60 MG / UNIDAD","120.830000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GEODON ( ZIRPASIDONA ) / CAPSUALA / 60 MG / UNIDAD","120.830000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GESLUTIN-PNM (PROGESTERONA) / 200 MG / TABLETA","53.620000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GESLUTIN-PNM (PROGESTERONA) / 200 MG / TABLETA","53.620000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GESLUTIN-PNM (PROGESTERONA) / 200 MG / TABLETA","53.620000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GESLUTIN-PNM (PROGESTERONA) / 200 MG / TABLETA","44.920000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GESLUTIN-PNM (PROGESTERONA) / 200 MG / TABLETA","49.270000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GESLUTIN-PNM (PROGESTERONA) / 200 MG / TABLETA","53.620000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GESTAGENO / TABLETA / 200 MGS / UNIDAD","42.970000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GESTAGENO / TABLETA / 200 MGS / UNIDAD","39.480000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GESTAGENO / TABLETA / 200 MGS / UNIDAD","35.990000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GESTAGENO / TABLETA / 200 MGS / UNIDAD","42.970000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GESTAGENO / TABLETA / 200 MGS / UNIDAD","42.970000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GESTAGENO / TABLETA / 200 MGS / UNIDAD","42.970000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GIA6038L : GIA 60-3.8 SINGLE USE LOADING / NUEVO","1920.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038L : GIA 60-3.8 SINGLE USE LOADING / NUEVO","1920.000000","SUITE","5","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038L : GIA 60-3.8 SINGLE USE LOADING / NUEVO","1920.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038L : GIA 60-3.8 SINGLE USE LOADING / NUEVO","1920.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038L : GIA 60-3.8 SINGLE USE LOADING / NUEVO","1920.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038L : GIA 60-3.8 SINGLE USE LOADING / NUEVO","1920.000000","PRIVADO","3","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038L : GIA 60-3.8 SINGLE USE LOADING / USO","690.000000","PRIVADO","3","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038L : GIA 60-3.8 SINGLE USE LOADING / USO","690.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038L : GIA 60-3.8 SINGLE USE LOADING / USO","690.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038L : GIA 60-3.8 SINGLE USE LOADING / USO","0.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038L : GIA 60-3.8 SINGLE USE LOADING / USO","0.000000","SUITE","5","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038L : GIA 60-3.8 SINGLE USE LOADING / USO","690.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038S : GIA 60-3.8 SINGLE USE RELOADABLES S / NUEVO","2520.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038S : GIA 60-3.8 SINGLE USE RELOADABLES S / NUEVO","0.000000","SUITE","5","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038S : GIA 60-3.8 SINGLE USE RELOADABLES S / NUEVO","0.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038S : GIA 60-3.8 SINGLE USE RELOADABLES S / NUEVO","2520.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038S : GIA 60-3.8 SINGLE USE RELOADABLES S / NUEVO","2520.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038S : GIA 60-3.8 SINGLE USE RELOADABLES S / NUEVO","2520.000000","PRIVADO","3","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038S : GIA 60-3.8 SINGLE USE RELOADABLES S / USO","1260.000000","PRIVADO","3","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038S : GIA 60-3.8 SINGLE USE RELOADABLES S / USO","1260.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038S : GIA 60-3.8 SINGLE USE RELOADABLES S / USO","1260.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038S : GIA 60-3.8 SINGLE USE RELOADABLES S / USO","0.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038S : GIA 60-3.8 SINGLE USE RELOADABLES S / USO","0.000000","SUITE","5","Product","Fixed Price","Sales Price","PINZAS"
"GIA6038S : GIA 60-3.8 SINGLE USE RELOADABLES S / USO","1260.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038L : GIA 80-3.8 SINGLE USE LOADIG / NUEVO","2520.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038L : GIA 80-3.8 SINGLE USE LOADIG / NUEVO","0.000000","SUITE","5","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038L : GIA 80-3.8 SINGLE USE LOADIG / NUEVO","0.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038L : GIA 80-3.8 SINGLE USE LOADIG / NUEVO","2520.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038L : GIA 80-3.8 SINGLE USE LOADIG / NUEVO","2520.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038L : GIA 80-3.8 SINGLE USE LOADIG / NUEVO","2520.000000","PRIVADO","3","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038L : GIA 80-3.8 SINGLE USE LOADIG / USO","1260.000000","PRIVADO","3","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038L : GIA 80-3.8 SINGLE USE LOADIG / USO","1260.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038L : GIA 80-3.8 SINGLE USE LOADIG / USO","1260.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038L : GIA 80-3.8 SINGLE USE LOADIG / USO","0.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038L : GIA 80-3.8 SINGLE USE LOADIG / USO","0.000000","SUITE","5","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038L : GIA 80-3.8 SINGLE USE LOADIG / USO","1260.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038S : GIA 80-3.8 STAPLER / NUEVO","3720.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038S : GIA 80-3.8 STAPLER / NUEVO","0.000000","SUITE","5","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038S : GIA 80-3.8 STAPLER / NUEVO","0.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038S : GIA 80-3.8 STAPLER / NUEVO","3720.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038S : GIA 80-3.8 STAPLER / NUEVO","3720.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038S : GIA 80-3.8 STAPLER / NUEVO","3720.000000","PRIVADO","3","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038S : GIA 80-3.8 STAPLER / USO","1860.000000","PRIVADO","3","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038S : GIA 80-3.8 STAPLER / USO","1860.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038S : GIA 80-3.8 STAPLER / USO","1860.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038S : GIA 80-3.8 STAPLER / USO","0.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038S : GIA 80-3.8 STAPLER / USO","0.000000","SUITE","5","Product","Fixed Price","Sales Price","PINZAS"
"GIA8038S : GIA 80-3.8 STAPLER / USO","1860.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","PINZAS"
"GIEMSA","110.000000","EMERGENCIA","4","Product","Fixed Price","Sales Price","LABORATORIOS"
"GIEMSA","110.000000","SUITE","5","Product","Fixed Price","Sales Price","LABORATORIOS"
"GIEMSA","120.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","LABORATORIOS"
"GIEMSA","110.000000","PEDIATRIA","1","Product","Fixed Price","Sales Price","LABORATORIOS"
"GIEMSA","110.000000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","LABORATORIOS"
"GIEMSA","110.000000","PRIVADO","3","Product","Fixed Price","Sales Price","LABORATORIOS"
"GINEDAZOL ( MICONAZOL, TINIDAZOL ) / OVULOS / 150MG/100MG","18.830000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GINEDAZOL ( MICONAZOL, TINIDAZOL ) / OVULOS / 150MG/100MG","22.480000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GINEDAZOL ( MICONAZOL, TINIDAZOL ) / OVULOS / 150MG/100MG","20.660000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GINEDAZOL ( MICONAZOL, TINIDAZOL ) / OVULOS / 150MG/100MG","22.480000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GINEDAZOL ( MICONAZOL, TINIDAZOL ) / OVULOS / 150MG/100MG","22.480000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GINEDAZOL ( MICONAZOL, TINIDAZOL ) / OVULOS / 150MG/100MG","22.480000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GIVOTAN (NITAZOXANIDA) / FRASCO /100MG/5ML","223.670000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GIVOTAN (NITAZOXANIDA) / FRASCO /100MG/5ML","223.670000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GIVOTAN (NITAZOXANIDA) / FRASCO /100MG/5ML","223.670000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GIVOTAN (NITAZOXANIDA) / FRASCO /100MG/5ML","187.360000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GIVOTAN (NITAZOXANIDA) / FRASCO /100MG/5ML","205.510000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GIVOTAN (NITAZOXANIDA) / FRASCO /100MG/5ML","223.670000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GIVOTAN (NITAZOXANIDA) / TABLETA / 500MG / UNIDAD","47.060000","PRIVADO","3","Product","Fixed Price","Sales Price","CONCEPTOS"
"GIVOTAN (NITAZOXANIDA) / TABLETA / 500MG / UNIDAD","39.420000","PEDIATRIA","1","Product","Fixed Price","Sales Price","CONCEPTOS"
"GIVOTAN (NITAZOXANIDA) / TABLETA / 500MG / UNIDAD","43.240000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","CONCEPTOS"
"GIVOTAN (NITAZOXANIDA) / TABLETA / 500MG / UNIDAD","47.060000","INTENSIVO","6","Product","Fixed Price","Sales Price","CONCEPTOS"
"GIVOTAN (NITAZOXANIDA) / TABLETA / 500MG / UNIDAD","47.060000","EMERGENCIA","4","Product","Fixed Price","Sales Price","CONCEPTOS"
"GIVOTAN (NITAZOXANIDA) / TABLETA / 500MG / UNIDAD","47.060000","SUITE","5","Product","Fixed Price","Sales Price","CONCEPTOS"
"GLIADINAS IGA (GLUTEN ENFERMEDAD CELIACA)","302.500000","EMERGENCIA","4","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS IGA (GLUTEN ENFERMEDAD CELIACA)","302.500000","SUITE","5","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS IGA (GLUTEN ENFERMEDAD CELIACA)","330.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS IGA (GLUTEN ENFERMEDAD CELIACA)","302.500000","PEDIATRIA","1","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS IGA (GLUTEN ENFERMEDAD CELIACA)","302.500000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS IGA (GLUTEN ENFERMEDAD CELIACA)","302.500000","PRIVADO","3","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS IGG (GLUTEN ENFERMEDAD CELIACA)","302.500000","PRIVADO","3","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS IGG (GLUTEN ENFERMEDAD CELIACA)","302.500000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS IGG (GLUTEN ENFERMEDAD CELIACA)","302.500000","PEDIATRIA","1","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS IGG (GLUTEN ENFERMEDAD CELIACA)","330.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS IGG (GLUTEN ENFERMEDAD CELIACA)","302.500000","SUITE","5","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS IGG (GLUTEN ENFERMEDAD CELIACA)","302.500000","EMERGENCIA","4","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS PANEL IGG/IGA","544.500000","EMERGENCIA","4","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS PANEL IGG/IGA","544.500000","SUITE","5","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS PANEL IGG/IGA","594.000000","INTENSIVO","6","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS PANEL IGG/IGA","544.500000","PEDIATRIA","1","Product","Fixed Price","Sales Price","LABORATORIOS"
"GLIADINAS PANEL IGG/IGA","544.500000","SEMIPRIVADO","2","Product","Fixed Price","Sales Price","LABORATORIOS"
